created_at,text
Thu May 17 21:53:51 +0000 2018,Great talk with my friend President Mauricio Macri of Argentina this week. He is doing such a good job for Argentin… https://t.co/UGBWBgSzeL
Thu May 17 21:27:52 +0000 2018,"Talking trade with the Vice Premier of the People’s Republic of China, Liu He. https://t.co/9T7Iq6F3Xe"
Thu May 17 21:00:12 +0000 2018,"Congratulations to our new CIA Director, Gina Haspel! https://t.co/n1xj9LSV9D"
Thu May 17 15:25:57 +0000 2018,Congrats to the House for passing the VA MISSION Act yesterday. Without this funding our veterans will be forced to… https://t.co/NllDlYpT8f
Thu May 17 13:52:44 +0000 2018,"Despite the disgusting, illegal and unwarranted Witch Hunt, we have had the most successful first 17 month Administ… https://t.co/pVP7wCPj8M"
Thu May 17 12:45:03 +0000 2018,"Wow, word seems to be coming out that the Obama FBI “SPIED ON THE TRUMP CAMPAIGN WITH AN EMBEDDED INFORMANT.” Andre… https://t.co/Kng10sdHdO"
Thu May 17 11:28:09 +0000 2018,"Congratulations America, we are now into the second year of the greatest Witch Hunt in American History...and there… https://t.co/YOAAfBRwLu"
Wed May 16 22:57:25 +0000 2018,Gina Haspel is one step closer to leading our brave men and women at the CIA. She is exceptionally qualified and th… https://t.co/pv7caRpgj8
Wed May 16 18:40:36 +0000 2018,"...and voted against the massive Tax Cut Bill. He’s also weak on borders and crime. Sadly, our great Military and V… https://t.co/ecAjvdF7re"
Wed May 16 18:40:35 +0000 2018,"Lou Barletta will be a great Senator for Pennsylvania but his opponent, Bob Casey, has been a do-nothing Senator wh… https://t.co/ZXpgvUcUVs"
Wed May 16 17:50:58 +0000 2018,"Today, it was my great honor to welcome President Mirziyoyev of Uzbekistan to the @WhiteHouse! https://t.co/3EkHChjnYA"
Wed May 16 17:21:18 +0000 2018,"House votes today on Choice/MISSION Act. Who will stand with our Great Vets, caregivers, and Veterans Service Organ… https://t.co/eAyLpx00Ex"
Wed May 16 13:09:20 +0000 2018,"...haven’t even started yet! The U.S. has very little to give, because it has given so much over the years. China has much to give!"
Wed May 16 13:09:20 +0000 2018,"...We have not seen China’s demands yet, which should be few in that previous U.S. Administrations have done so poo… https://t.co/vOBV6ibkGk"
Wed May 16 13:09:19 +0000 2018,The Washington Post and CNN have typically written false stories about our trade negotiations with China. Nothing h… https://t.co/pTIy1Tm9k0
Wed May 16 12:25:42 +0000 2018,Congratulations to Deb Fischer. The people of Nebraska have seen what a great job she is doing - and it showed up at the ballot box! #MAGA
Wed May 16 12:07:52 +0000 2018,Congratulations to Lou Barletta of Pennsylvania. He will be a great Senator and will represent his people well - li… https://t.co/972DSl4ox1
Tue May 15 20:29:39 +0000 2018,Thank you to the Washington Examiner and @CortesSteve on the great article - on WINNING! https://t.co/b5dfUABN5q
Tue May 15 18:56:56 +0000 2018,#PeaceOfficersMemorialDay https://t.co/agxulpPyag
Tue May 15 18:39:58 +0000 2018,Today is one of the most important and solemn occasions of the year – the day we pay tribute to the Law Enforcement… https://t.co/qrxwNjPF3K
Tue May 15 17:30:16 +0000 2018,Nebraska - make sure you get out to the polls and VOTE for Deb Fischer today! https://t.co/bDHVaGv2FS
Tue May 15 14:08:21 +0000 2018,"Can you believe that with all of the made up, unsourced stories I get from the Fake News Media, together with the… https://t.co/OHJW8Dycot"
Tue May 15 12:35:30 +0000 2018,Trade negotiations are continuing with China. They have been making hundreds of billions of dollars a year from the… https://t.co/SPu8TrgTMU
Tue May 15 12:26:59 +0000 2018,Our great First Lady is doing really well. Will be leaving hospital in 2 or 3 days. Thank you for so much love and support!
Tue May 15 12:22:10 +0000 2018,RT @Scavino45: “Job openings hit record high of 6.6 million” https://t.co/BwDsLU6T4l
Tue May 15 12:21:24 +0000 2018,RT @Scavino45: “Trump is putting the US back on top” https://t.co/tnYo2EAd2T
Mon May 14 21:09:16 +0000 2018,"Heading over to Walter Reed Medical Center to see our great First Lady, Melania. Successful procedure, she is in go… https://t.co/v0MJsIOFOS"
Mon May 14 20:46:25 +0000 2018,The so-called leaks coming out of the White House are a massive over  exaggeration put out by the Fake News Media i… https://t.co/bRwsZ3tz5K
Mon May 14 20:06:53 +0000 2018,"ZTE, the large Chinese phone company, buys a big percentage of individual parts from U.S. companies. This is also r… https://t.co/2pYRvSL0NL"
Mon May 14 15:16:38 +0000 2018,#USEmbassyJerusalem https://t.co/f1SFvrkcAH
Mon May 14 13:36:25 +0000 2018,Big day for Israel. Congratulations!
Mon May 14 10:54:15 +0000 2018,U.S. Embassy opening in Jerusalem will be covered live on @FoxNews &amp; @FoxBusiness. Lead up to 9:00 A.M. (eastern) e… https://t.co/VncqHcDmLG
Mon May 14 00:03:21 +0000 2018,So sad to see the Terror Attack in Paris. At some point countries will have to open their eyes &amp; see what is really… https://t.co/qVjD3gLZdp
Sun May 13 20:11:33 +0000 2018,Remember how badly Iran was behaving with the Iran Deal in place. They were trying to take over the Middle East by… https://t.co/AmYWK4SbD7
Sun May 13 19:22:03 +0000 2018,"China and the United States are working well together on trade, but past negotiations have been so one sided in fav… https://t.co/L81eSKAcjh"
Sun May 13 15:01:00 +0000 2018,"President Xi of China, and I, are working together to give massive Chinese phone company, ZTE, a way to get back in… https://t.co/E24lCZ6ZQz"
Sun May 13 12:29:08 +0000 2018,Happy Mother’s Day!!! https://t.co/zw71dnT7TJ
Sat May 12 22:20:16 +0000 2018,"The Senate should get funding done before the August break, or NOT GO HOME. Wall and Border Security should be incl… https://t.co/lo4MsSrbCH"
Sat May 12 22:02:55 +0000 2018,Iran’s Military Budget is up more than 40% since the Obama negotiated Nuclear Deal was reached...just another indic… https://t.co/jwMoSGoxMg
Sat May 12 21:08:55 +0000 2018,"North Korea has announced that they will dismantle Nuclear Test Site this month, ahead of the big Summit Meeting on… https://t.co/IKvjcqqjD6"
Fri May 11 23:49:40 +0000 2018,"Why doesn’t the Fake News Media state that the Trump Administration’s Anti-Trust Division has been, and is, opposed… https://t.co/G8gO3WK8nb"
Fri May 11 23:39:01 +0000 2018,Big week next week when the American Embassy in Israel will be moved to Jerusalem. Congratulations to all!
Fri May 11 20:56:25 +0000 2018,The American people deserve a healthcare system that takes care of them – not one that takes advantage of them. We… https://t.co/HFJEp9xcXA
Fri May 11 19:30:16 +0000 2018,"Today, my Administration is launching the most sweeping action in history to lower the price of prescription drugs… https://t.co/YHscW623cr"
Fri May 11 00:49:43 +0000 2018,"Thank you Indiana! #MAGA🇺🇸
https://t.co/fCv76VyUax"
Thu May 10 14:37:57 +0000 2018,The highly anticipated meeting between Kim Jong Un and myself will take place in Singapore on June 12th. We will bo… https://t.co/N3DjWdy2Am
Thu May 10 14:33:00 +0000 2018,Five Most Wanted leaders of ISIS just captured!
Thu May 10 14:30:27 +0000 2018,"Senator Cryin’ Chuck Schumer fought hard against the Bad Iran Deal, even going at it with President Obama, &amp; then V… https://t.co/VjBpbVfIbi"
Thu May 10 10:01:43 +0000 2018,"On behalf of the American people, WELCOME HOME! https://t.co/hISaCI95CB"
Thu May 10 02:19:02 +0000 2018,Gina Haspel did a spectacular job today. There is nobody even close to run the CIA!
Wed May 09 22:41:03 +0000 2018,Looking forward to greeting the Hostages (no longer) at 2:00 A.M.
Wed May 09 22:38:10 +0000 2018,"The Failing New York Times criticized Secretary of State Pompeo for being AWOL (missing), when in fact he was flyin… https://t.co/wPfk40KSdI"
Wed May 09 12:35:51 +0000 2018,Secretary Pompeo and his “guests” will be landing at Andrews Air Force Base at 2:00 A.M. in the morning. I will be… https://t.co/qjLE27BSb8
Wed May 09 12:30:56 +0000 2018,I am pleased to inform you that Secretary of State Mike Pompeo is in the air and on his way back from North Korea w… https://t.co/JZgZqFDWx2
Wed May 09 12:00:30 +0000 2018,Congratulations to Mike Dewine on his big win in the Great State of Ohio. He will be a great Governor with a heavy… https://t.co/yBPjMPUhps
Wed May 09 11:48:17 +0000 2018,Candace Owens of Turning Point USA is having a big impact on politics in our Country. She represents an ever expand… https://t.co/9diPbA24vF
Wed May 09 11:38:45 +0000 2018,"The Fake News is working overtime. Just reported that, despite the tremendous success we are having with the econom… https://t.co/loypJ75j0b"
Wed May 09 11:24:20 +0000 2018,"The Republican Party had a great night. Tremendous voter energy and excitement, and all candidates are those who ha… https://t.co/PCXATWtJ1W"
Tue May 08 22:11:13 +0000 2018,"The Iran Deal is defective at its core. If we do nothing, we know what will happen. In just a short time, the world… https://t.co/7Q5Mje2XBU"
Tue May 08 20:33:41 +0000 2018,"RT @WhiteHouse: ""Finally, I want to deliver a message to the long-suffering people of Iran. The people of America stand with you."" https://…"
Tue May 08 20:33:39 +0000 2018,"RT @WhiteHouse: ""At the heart of the Iran deal was a giant fiction: that a murderous regime desired only a peaceful nuclear energy program.…"
Tue May 08 18:52:00 +0000 2018,Statement on the Iran Nuclear Deal: https://t.co/O3SpryCKkc
Tue May 08 11:30:23 +0000 2018,"John Kerry can’t get over the fact that he had his chance and blew it! Stay away from negotiations John, you are hurting your country!"
Tue May 08 11:22:53 +0000 2018,"I will be speaking to my friend, President Xi of China, this morning at 8:30. The primary topics will be Trade, whe… https://t.co/dolknR8zRU"
Tue May 08 11:09:23 +0000 2018,"Gina Haspel, my highly respected nominee to lead the CIA, is being praised for the fact that she has been, and alwa… https://t.co/CMKj1jN9Wy"
Mon May 07 18:44:32 +0000 2018,I will be announcing my decision on the Iran Deal tomorrow from the White House at 2:00pm.
Mon May 07 17:20:50 +0000 2018,National Prescription Drug #TakeBackDay numbers are in! Another record broken: nearly 1 MILLION pounds of Rx pills… https://t.co/Gk15e2Oygs
Mon May 07 14:08:37 +0000 2018,The United States does not need John Kerry’s possibly illegal Shadow Diplomacy on the very badly negotiated Iran De… https://t.co/Cj3oXHLWCC
Mon May 07 13:35:32 +0000 2018,"Is this Phony Witch Hunt going to go on even longer so it wrongfully impacts the Mid-Term Elections, which is what… https://t.co/7LtsbGyV80"
Mon May 07 13:29:49 +0000 2018,"Lisa Page, who may hold the record for the most Emails in the shortest period of time (to her Lover, Peter S), and… https://t.co/J2IoD9Im6W"
Mon May 07 13:05:44 +0000 2018,"Good luck to Ric Grenell, our new Ambassador to Germany. A great and talented guy, he will represent our Country well!"
Mon May 07 13:00:18 +0000 2018,“The Great Revolt” by Salena Zito and Brad Todd does much to tell the story of our great Election victory. The Forg… https://t.co/SKPwJEfZKQ
Mon May 07 11:39:53 +0000 2018,The 13 Angry Democrats in charge of the Russian Witch Hunt are starting to find out that there is a Court System in… https://t.co/W32TtSNOrw
Mon May 07 11:27:34 +0000 2018,"The Russia Witch Hunt is rapidly losing credibility. House Intelligence Committee found No Collusion, Coordination… https://t.co/MMfLEunjG6"
Mon May 07 11:04:47 +0000 2018,"My highly respected nominee for CIA Director, Gina Haspel, has come under fire because she was too tough on Terrori… https://t.co/sPDbQc2rmd"
Mon May 07 10:53:49 +0000 2018,"To the great people of West Virginia we have, together, a really great chance to keep making a big difference. Prob… https://t.co/vn66DoqfXx"
Sat May 05 21:35:50 +0000 2018,"Thank you Cleveland, Ohio! https://t.co/ROEFRLY7jP"
Sat May 05 00:31:30 +0000 2018,Our high level delegation is on the way back from China where they had long meetings with Chinese leaders and busin… https://t.co/HGTEQMJrPG
Sat May 05 00:17:34 +0000 2018,"Just returned home to the beautiful White House, from Dallas, where the Arena was packed to the rafters with the gr… https://t.co/5jKrLoTcmD"
Sat May 05 00:08:03 +0000 2018,"Great book just out by very successful businessman @AndyPuzder. Always known as somebody who knows how to win, “Cap… https://t.co/EpbiTO9GHs"
Fri May 04 22:56:13 +0000 2018,"I want to thank all of our friends and patriots at the @NRA. We will never fail, and we will always protect your Se… https://t.co/4GCOdVeiqv"
Fri May 04 21:59:28 +0000 2018,We are going to demand Congress secure the border in the upcoming CR. Illegal immigration must end!
Fri May 04 21:58:44 +0000 2018,Democrats and liberals in Congress want to disarm law-abiding Americans at the same time they are releasing dangero… https://t.co/Bm4XpXBswG
Fri May 04 20:37:47 +0000 2018,All of us here today are united by the same timeless values. We believe that our liberty is a gift from our creator… https://t.co/JTq9VefLWZ
Fri May 04 13:27:50 +0000 2018,"JUST OUT: 3.9% Unemployment. 4% is Broken! In the meantime, WITCH HUNT!"
Fri May 04 10:57:26 +0000 2018,Going to Dallas (the GREAT State of Texas) today. Leaving soon!
Fri May 04 10:45:31 +0000 2018,"NBC NEWS is wrong again! They cite “sources” which are constantly wrong. Problem is, like so many others, the sourc… https://t.co/XuqtOEesHg"
Fri May 04 10:37:48 +0000 2018,"Andy McCarthy will be on  @LouDobbs tonight. 7:00 P.M. , @FoxBusiness."
Fri May 04 10:28:58 +0000 2018,"Because Jobs in the U.S. are doing so well, Americans receiving unemployment aid is the lowest since 1973. Great!"
Fri May 04 10:22:31 +0000 2018,Our Southern Border is under siege. Congress must act now to change our weak and ineffective immigration laws. Must… https://t.co/JDTz0IUwMc
Thu May 03 18:20:41 +0000 2018,#NationalDayOfPrayer https://t.co/nFUc3uyQL8
Thu May 03 16:49:29 +0000 2018,This spring marks 4yrs since the Phoenix VA crisis. We won't forget what happened to our GREAT VETS. Choice is vita… https://t.co/ACz8pT6D0I
